Day of Created At,Id,Name,Taggable,Taggable Id,Type
"2 February, 2018",126150,market research,project,4395,categories
"2 February, 2018",126151,marketing,project,4395,categories
"2 February, 2018",126163,market research,project,4759,categories
"2 February, 2018",126164,marketing,project,4759,categories
"2 February, 2018",126171,organizational behaviour & leadership,project,4760,categories
"6 February, 2018",126273,information technology,project,4729,categories
"6 February, 2018",126280,marketing,project,4600,categories
"6 February, 2018",126284,market research,project,4430,categories
"6 February, 2018",126285,marketing,project,4430,categories
"6 February, 2018",126287,market research,project,2658,categories
"6 February, 2018",126288,marketing,project,2658,categories
"6 February, 2018",126290,market research,project,4242,categories
"6 February, 2018",126291,marketing,project,4242,categories
"6 February, 2018",126293,market research,project,2729,categories
"6 February, 2018",126294,marketing,project,2729,categories
"6 February, 2018",126296,market research,project,4739,categories
"6 February, 2018",126297,marketing,project,4739,categories
"6 February, 2018",126326,market research,project,4770,categories
"6 February, 2018",126332,market research,project,4462,categories
"6 February, 2018",126333,marketing,project,4462,categories
"6 February, 2018",126335,market research,project,3861,categories
"6 February, 2018",126336,marketing,project,3861,categories
"7 February, 2018",126352,market research,project,3480,categories
"7 February, 2018",126353,marketing,project,3480,categories
"7 February, 2018",126355,market research,project,4234,categories
"7 February, 2018",126356,marketing,project,4234,categories
"7 February, 2018",126384,marketing,course,1141,categories
"7 February, 2018",126403,marketing,course,1124,categories
"8 February, 2018",126421,social sciences,project,4619,categories
"8 February, 2018",126422,social sciences,project,4429,categories
"8 February, 2018",126423,social sciences,project,4432,categories
"8 February, 2018",126472,market research,project,4775,categories
"8 February, 2018",126473,marketing,project,4775,categories
"9 February, 2018",126476,marketing,course,1142,categories
"9 February, 2018",126513,market research,project,4778,categories
"9 February, 2018",126520,market research,course,1144,categories
"9 February, 2018",126521,marketing,course,1144,categories
"13 February, 2018",126586,market research,course,1141,categories
"13 February, 2018",126629,humanities,course,1145,categories
"13 February, 2018",126631,social sciences,course,1145,categories
"13 February, 2018",126708,human resources,project,4132,categories
"13 February, 2018",126710,humanities,project,4132,categories
"14 February, 2018",127825,communications,course,1146,categories
"14 February, 2018",127826,graphic design,course,1146,categories
"14 February, 2018",127827,information technology,course,1146,categories
"14 February, 2018",127828,visual & performing arts,course,1146,categories
"14 February, 2018",127902,communications,course,1140,categories
"14 February, 2018",127905,social sciences,course,1140,categories
"15 February, 2018",128004,graphic design,course,1149,categories
"15 February, 2018",128006,marketing,course,1149,categories
"15 February, 2018",128021,entrepreneurship,course,1119,categories
"15 February, 2018",128031,market research,project,4237,categories
"15 February, 2018",128032,marketing,project,4237,categories
"15 February, 2018",128034,market research,project,2625,categories
"15 February, 2018",128035,marketing,project,2625,categories
"15 February, 2018",128040,market research,project,3988,categories
"15 February, 2018",128041,marketing,project,3988,categories
"15 February, 2018",128043,market research,project,4082,categories
"15 February, 2018",128044,marketing,project,4082,categories
"15 February, 2018",128046,market research,project,4093,categories
"15 February, 2018",128047,marketing,project,4093,categories
"15 February, 2018",128049,market research,project,4721,categories
"15 February, 2018",128050,marketing,project,4721,categories
"16 February, 2018",128061,communications,course,878,categories
"16 February, 2018",128068,marketing,course,1125,categories
"16 February, 2018",128096,marketing,project,4791,categories
"16 February, 2018",128097,marketing,project,4792,categories
"16 February, 2018",128098,marketing,project,4795,categories
"16 February, 2018",128099,marketing,project,4796,categories
"16 February, 2018",128134,marketing,project,4814,categories
"16 February, 2018",128180,marketing,course,1122,categories
"16 February, 2018",128185,marketing,course,1123,categories
"17 February, 2018",128193,human resources,project,2452,categories
"17 February, 2018",128194,operations & project management,project,2452,categories
"19 February, 2018",128279,accounting & finance,project,4062,categories
"20 February, 2018",128390,operations & project management,course,1152,categories
"20 February, 2018",128460,marketing,project,4267,categories
"20 February, 2018",128461,marketing,project,4189,categories
"20 February, 2018",128462,marketing,project,4143,categories
"20 February, 2018",128463,marketing,project,4536,categories
"20 February, 2018",128468,marketing,project,4363,categories
"20 February, 2018",128469,marketing,project,4445,categories
"20 February, 2018",128470,marketing,project,4761,categories
"20 February, 2018",128499,market research,course,1155,categories
"21 February, 2018",128628,accounting & finance,course,1157,categories
"21 February, 2018",128641,market research,course,1147,categories
"21 February, 2018",128642,information technology,project,4312,categories
"21 February, 2018",128660,marketing,project,4830,categories
"22 February, 2018",128771,communications,project,4611,categories
"22 February, 2018",128772,marketing,project,4611,categories
"22 February, 2018",128773,communications,project,4464,categories
"22 February, 2018",128774,marketing,project,4464,categories
"22 February, 2018",128775,communications,project,4465,categories
"22 February, 2018",128776,marketing,project,4465,categories
